Animal ID,,Clutch.ID,Tank.ID,Date.eggs.hatched,Year,Stocking.density,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments
Rcap-,667,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.55,2200,
Rcap-,668,Rcap7,7,3/14/10,2010,100,3/18/10,6/13/10,101,4.03,2200,
Rcap-,691,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,,,dead in tank
Rcap-,692,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,3.03,2200,
Rcap-,693,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,2.81,2200,
Rcap-,694,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,3.53,2200,
Rcap-,695,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,3.83,2200,
Rcap-,696,Rcap7,7,3/14/10,2010,100,3/18/10,6/15/10,103,4.44,2200,
Rcap-,713,Rcap7,7,3/14/10,2010,100,3/18/10,6/17/10,105,,,Dead in tank
Rcap-,714,Rcap7,7,3/14/10,2010,100,3/18/10,6/17/10,105,3.96,2200,
Rcap-,715,Rcap7,7,3/14/10,2010,100,3/18/10,6/17/10,105,3.61,2200,
Rcap-,716,Rcap7,7,3/14/10,2010,100,3/18/10,6/17/10,105,3.83,2200,
Rcap-,717,Rcap7,7,3/14/10,2010,100,3/18/10,6/17/10,105,3.08,2200,
Rcap-,740,Rcap7,7,3/14/10,2010,100,3/18/10,6/18/10,106,3.54,2200,
Rcap-,746,Rcap7,7,3/14/10,2010,100,3/18/10,6/19/10,107,4.44,2200,
Rcap-,747,Rcap7,7,3/14/10,2010,100,3/18/10,6/19/10,107,3.39,2200,
Rcap-,758,Rcap7,7,3/14/10,2010,100,3/18/10,6/21/10,109,4.4,2200,
Rcap-,759,Rcap7,7,3/14/10,2010,100,3/18/10,6/21/10,109,3.93,2200,
Rcap-,760,Rcap7,7,3/14/10,2010,100,3/18/10,6/21/10,109,4.27,2200,
Rcap-,761,Rcap7,7,3/14/10,2010,100,3/18/10,6/21/10,109,,,dead in tank
Rcap-,772,Rcap7,7,3/14/10,2010,100,3/18/10,6/23/10,111,4.76,2200,
Rcap-,797,Rcap7,7,3/14/10,2010,100,3/18/10,7/5/10,123,7.36,2200,still have partial tail
Rcap-,290,Rcap8,8,3/14/10,2010,100,3/18/10,5/31/10,88,3.62,2200,
Rcap-,291,Rcap8,8,3/14/10,2010,100,3/18/10,5/31/10,88,4.4,2200,
Rcap-,292,Rcap8,8,3/14/10,2010,100,3/18/10,5/31/10,88,3.45,2200,
Rcap-,293,Rcap8,8,3/14/10,2010,100,3/18/10,5/31/10,88,3.53,2200,
Rcap-,294,Rcap8,8,3/14/10,2010,100,3/18/10,5/31/10,88,3,2200,
Rcap-,295,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,4.52,2200,
Rcap-,296,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.52,2200,
Rcap-,297,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.09,2200,
Rcap-,298,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.43,2200,
Rcap-,299,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.53,2200,
Rcap-,300,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.43,2200,
Rcap-,301,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.93,2200,
Rcap-,302,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.88,2200,
Rcap-,303,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,2.95,2200,
Rcap-,304,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,4.37,2200,
Rcap-,305,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.78,2200,
Rcap-,306,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.09,2200,
Rcap-,307,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,3.82,2200,
Rcap-,308,Rcap8,8,3/14/10,2010,100,3/18/10,6/2/10,90,2.95,2200,
Rcap-,309,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,3.88,2200,
Rcap-,310,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,4.06,2200,
Rcap-,311,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in lab on June 14
Rcap-,312,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,3.63,2200,
Rcap-,313,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 16
Rcap-,314,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 13
Rcap-,315,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 13
Rcap-,316,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,3.23,2200,
Rcap-,317,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 9
Rcap-,318,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 9
Rcap-,319,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,,died while in the lab on June 9
Rcap-,320,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,3.41,2200,
Rcap-,321,Rcap8,8,3/14/10,2010,100,3/18/10,6/3/10,91,,2200,
Rcap-,348,Rcap8,8,3/14/10,2010,100,3/18/10,6/4/10,92,3.79,2200,
Rcap-,349,Rcap8,8,3/14/10,2010,100,3/18/10,6/4/10,92,3.21,2200,
Rcap-,350,Rcap8,8,3/14/10,2010,100,3/18/10,6/4/10,92,4.07,2200,
Rcap-,351,Rcap8,8,3/14/10,2010,100,3/18/10,6/4/10,92,3.36,2200,
Rcap-,352,Rcap8,8,3/14/10,2010,100,3/18/10,6/4/10,92,3.73,2200,
Rcap-,405,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.81,2200,
Rcap-,406,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,2.39,2200,
Rcap-,407,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.16,2200,
Rcap-,408,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.27,2200,
Rcap-,409,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.19,2200,
Rcap-,410,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.79,2200,
Rcap-,411,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.36,2200,
Rcap-,412,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.77,2200,
Rcap-,413,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,4.06,2200,
Rcap-,414,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.97,2200,
Rcap-,415,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.03,2200,
Rcap-,416,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.43,2200,
Rcap-,417,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.42,2200,
Rcap-,418,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.77,2200,
Rcap-,419,Rcap8,8,3/14/10,2010,100,3/18/10,6/6/10,94,3.67,2200,
Rcap-,506,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,,2200,
Rcap-,507,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.32,2200,
Rcap-,508,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.67,2200,
Rcap-,509,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.2,2200,
Rcap-,510,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.35,2200,
Rcap-,511,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.83,2200,
Rcap-,512,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,4.08,2200,
Rcap-,513,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.7,2200,
Rcap-,514,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.19,2200,
Rcap-,515,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,2.69,2200,
Rcap-,516,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,4.33,2200,
Rcap-,517,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.59,2200,
Rcap-,518,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.65,2200,
Rcap-,519,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.37,2200,
Rcap-,520,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.56,2200,
Rcap-,521,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,2.59,2200,
Rcap-,522,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.89,2200,
Rcap-,523,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.06,2200,
Rcap-,524,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,3.66,2200,
Rcap-,525,Rcap8,8,3/14/10,2010,100,3/18/10,6/7/10,95,4.01,2200,
Rcap-,554,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.55,2200,
Rcap-,555,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.46,2200,
Rcap-,556,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.32,2200,
Rcap-,557,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.43,2200,
Rcap-,558,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.2,2200,
Rcap-,559,Rcap8,8,3/14/10,2010,100,3/18/10,6/8/10,96,3.13,2200,
Rcap-,578,Rcap8,8,3/14/10,2010,100,3/18/10,6/9/10,97,3.69,2200,
Rcap-,618,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,4.06,2200,
Rcap-,619,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,3.82,2200,
Rcap-,620,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,4,2200,
Rcap-,621,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,3.73,2200,
Rcap-,622,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,4.23,2200,
Rcap-,623,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,4.31,2200,
Rcap-,624,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,3.36,2200,
Rcap-,625,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,4.1,2200,
Rcap-,626,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,,,Dead in tank
Rcap-,627,Rcap8,8,3/14/10,2010,100,3/18/10,6/11/10,99,,,Dead in tank
Rcap-,672,Rcap8,8,3/14/10,2010,100,3/18/10,6/13/10,101,4.33,2200,
Rcap-,673,Rcap8,8,3/14/10,2010,100,3/18/10,6/13/10,101,4.32,2200,
Rcap-,674,Rcap8,8,3/14/10,2010,100,3/18/10,6/13/10,101,4.91,2200,
Rcap-,697,Rcap8,8,3/14/10,2010,100,3/18/10,6/15/10,103,3.69,2200,
Rcap-,718,Rcap8,8,3/14/10,2010,100,3/18/10,6/17/10,105,,,Dead in tank
Rcap-,757,Rcap8,8,3/14/10,2010,100,3/18/10,6/21/10,109,5.83,2200,
Rcap-,770,Rcap8,8,3/14/10,2010,100,3/18/10,6/23/10,111,,,Dead in tank
Rcap-,771,Rcap8,8,3/14/10,2010,100,3/18/10,6/23/10,111,4.31,2200,
Rcap-,781,Rcap8,8,3/14/10,2010,100,3/18/10,6/27/10,115,7.45,2200,
Rcap-,782,Rcap8,8,3/14/10,2010,100,3/18/10,6/27/10,115,5.5,2200,
Rcap-,783,Rcap8,8,3/14/10,2010,100,3/18/10,6/27/10,115,5.48,2200,
Rcap-,353,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,,,dead in tank
Rcap-,354,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,,,dead in tank
Rcap-,355,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,4.04,2200,
Rcap-,356,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,3.65,2200,
Rcap-,357,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,3.05,2200,
Rcap-,358,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,4.55,2200,
Rcap-,359,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,4.32,2200,
Rcap-,360,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,4.01,2200,
Rcap-,361,Rcap9,9,3/14/10,2010,100,3/18/10,6/4/10,92,4,2200,
Rcap-,420,Rcap9,9,3/14/10,2010,100,3/18/10,6/6/10,94,3.64,2200,
Rcap-,421,Rcap9,9,3/14/10,2010,100,3/18/10,6/6/10,94,4.26,2200,
Rcap-,422,Rcap9,9,3/14/10,2010,100,3/18/10,6/6/10,94,3.93,2200,
Rcap-,423,Rcap9,9,3/14/10,2010,100,3/18/10,6/6/10,94,3.7,2200,
Rcap-,424,Rcap9,9,3/14/10,2010,100,3/18/10,6/6/10,94,,2200,
Rcap-,480,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.43,2200,
Rcap-,481,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,5.03,2200,
Rcap-,482,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.37,2200,
Rcap-,483,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.06,2200,
Rcap-,484,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.64,2200,
Rcap-,485,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.34,2200,
Rcap-,486,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.49,2200,
Rcap-,487,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.34,2200,
Rcap-,488,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.9,2200,
Rcap-,489,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.93,2200,
Rcap-,490,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.66,2200,
Rcap-,491,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.45,2200,
Rcap-,492,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.09,2200,
Rcap-,493,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.26,2200,
Rcap-,494,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.72,2200,
Rcap-,495,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.69,2200,
Rcap-,496,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.25,2200,
Rcap-,497,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.66,2200,
Rcap-,498,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,3.75,2200,
Rcap-,499,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,4.65,2200,
Rcap-,500,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,501,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,502,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,503,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,504,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,505,Rcap9,9,3/14/10,2010,100,3/18/10,6/7/10,95,,,Dead in tank
Rcap-,560,Rcap9,9,3/14/10,2010,100,3/18/10,6/8/10,96,3.2,2200,
Rcap-,561,Rcap9,9,3/14/10,2010,100,3/18/10,6/8/10,96,4.37,2200,
Rcap-,579,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.26,2200,
Rcap-,580,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,5.18,2200,
Rcap-,581,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.35,2200,
Rcap-,582,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.03,2200,
Rcap-,583,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,3.76,2200,
Rcap-,584,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.8,2200,
Rcap-,585,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.68,2200,
Rcap-,586,Rcap9,9,3/14/10,2010,100,3/18/10,6/9/10,97,4.47,2200,
Rcap-,628,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,4.4,2200,
Rcap-,629,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,3.75,2200,
Rcap-,630,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,4.12,2200,
Rcap-,631,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,5.72,2200,
Rcap-,632,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,4.49,2200,
Rcap-,633,Rcap9,9,3/14/10,2010,100,3/18/10,6/11/10,99,4.41,2200,
Rcap-,669,Rcap9,9,3/14/10,2010,100,3/18/10,6/13/10,101,5.72,2200,
Rcap-,670,Rcap9,9,3/14/10,2010,100,3/18/10,6/13/10,101,5.93,2200,
Rcap-,671,Rcap9,9,3/14/10,2010,100,3/18/10,6/13/10,101,3.71,2200,
Rcap-,698,Rcap9,9,3/14/10,2010,100,3/18/10,6/15/10,103,,,dead in tank
Rcap-,699,Rcap9,9,3/14/10,2010,100,3/18/10,6/15/10,103,4.2,2200,
Rcap-,719,Rcap9,9,3/14/10,2010,100,3/18/10,6/17/10,105,,,Dead in tank
Rcap-,720,Rcap9,9,3/14/10,2010,100,3/18/10,6/17/10,105,4.65,2200,
Rcap-,721,Rcap9,9,3/14/10,2010,100,3/18/10,6/17/10,105,4.74,2200,
Rcap-,722,Rcap9,9,3/14/10,2010,100,3/18/10,6/17/10,105,4.32,2200,
Rcap-,723,Rcap9,9,3/14/10,2010,100,3/18/10,6/17/10,105,4.04,2200,
Rcap-,741,Rcap9,9,3/14/10,2010,100,3/18/10,6/18/10,106,4.68,2200,
Rcap-,755,Rcap9,9,3/14/10,2010,100,3/18/10,6/21/10,109,5.16,2200,
Rcap-,756,Rcap9,9,3/14/10,2010,100,3/18/10,6/21/10,109,5.85,2200,
Rcap-,788,Rcap9,9,3/14/10,2010,100,3/18/10,6/29/10,117,2.95,2200,
Rcap-,789,Rcap9,9,3/14/10,2010,100,3/18/10,6/29/10,117,7.16,2200,
Rcap-,798,Rcap9,9,3/14/10,2010,100,3/18/10,7/5/10,123,8.35,2200,still have partial tail
Rcap-,526,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.3,2200,stocking date not noted in data; RcapMix indicates mixture of all 4 egg masses in 2010
Rcap-,527,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.37,2200,stocking date not noted in data
Rcap-,528,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.91,2200,stocking date not noted in data
Rcap-,529,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.11,2200,stocking date not noted in data
Rcap-,530,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.64,2200,stocking date not noted in data
Rcap-,531,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.31,2200,stocking date not noted in data
Rcap-,532,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,4.36,2200,stocking date not noted in data
Rcap-,533,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.06,2200,stocking date not noted in data
Rcap-,534,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.57,2200,stocking date not noted in data
Rcap-,535,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,2.98,2200,stocking date not noted in data
Rcap-,536,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.36,2200,stocking date not noted in data
Rcap-,537,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.51,2200,stocking date not noted in data
Rcap-,538,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,4.62,2200,stocking date not noted in data
Rcap-,539,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,3.43,2200,stocking date not noted in data
Rcap-,540,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,541,RcapMix,10,3/14/10,2010,100,3/18/10,6/7/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,562,RcapMix,10,3/14/10,2010,100,3/18/10,6/8/10,,3.49,2200,stocking date not noted in data
Rcap-,563,RcapMix,10,3/14/10,2010,100,3/18/10,6/8/10,,4.02,2200,stocking date not noted in data
Rcap-,587,RcapMix,10,3/14/10,2010,100,3/18/10,6/9/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,588,RcapMix,10,3/14/10,2010,100,3/18/10,6/9/10,,3.89,2200,stocking date not noted in data
Rcap-,634,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.52,2200,stocking date not noted in data
Rcap-,635,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.2,2200,stocking date not noted in data
Rcap-,636,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.97,2200,stocking date not noted in data
Rcap-,637,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,4.65,2200,stocking date not noted in data
Rcap-,638,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.23,2200,stocking date not noted in data
Rcap-,639,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,4.34,2200,stocking date not noted in data
Rcap-,640,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.17,2200,stocking date not noted in data
Rcap-,641,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.77,2200,stocking date not noted in data
Rcap-,642,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,4.35,2200,stocking date not noted in data
Rcap-,643,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3,2200,stocking date not noted in data
Rcap-,644,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.66,2200,stocking date not noted in data
Rcap-,645,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.97,2200,stocking date not noted in data
Rcap-,646,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.36,2200,stocking date not noted in data
Rcap-,647,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.21,2200,stocking date not noted in data
Rcap-,648,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.76,2200,stocking date not noted in data
Rcap-,649,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,3.53,2200,stocking date not noted in data
Rcap-,650,RcapMix,10,3/14/10,2010,100,3/18/10,6/11/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,675,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,,,"dead in tank, stocking date not noted in data"
Rcap-,676,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,,,"dead in tank, stocking date not noted in data"
Rcap-,677,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,4.08,2200,stocking date not noted in data
Rcap-,678,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,3.26,2200,stocking date not noted in data
Rcap-,679,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,4.03,2200,stocking date not noted in data
Rcap-,680,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,3.57,2200,stocking date not noted in data
Rcap-,681,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,3.35,2200,stocking date not noted in data
Rcap-,682,RcapMix,10,3/14/10,2010,100,3/18/10,6/13/10,,4.03,2200,stocking date not noted in data
Rcap-,700,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,,,"dead in tank, stocking date not noted in data"
Rcap-,701,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,,,"dead in tank, stocking date not noted in data"
Rcap-,702,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.23,2200,stocking date not noted in data
Rcap-,703,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.16,2200,stocking date not noted in data
Rcap-,704,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.49,2200,stocking date not noted in data
Rcap-,705,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.15,2200,stocking date not noted in data
Rcap-,706,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.12,2200,stocking date not noted in data
Rcap-,707,RcapMix,10,3/14/10,2010,100,3/18/10,6/15/10,,3.83,2200,stocking date not noted in data
Rcap-,724,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,725,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,726,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,727,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,,,"Dead in tank, stocking date not noted in data"
Rcap-,728,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.14,2200,stocking date not noted in data
Rcap-,729,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.13,2200,stocking date not noted in data
Rcap-,730,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.81,2200,stocking date not noted in data
Rcap-,731,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,2.89,2200,stocking date not noted in data
Rcap-,732,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,2.57,2200,stocking date not noted in data
Rcap-,733,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.2,2200,stocking date not noted in data
Rcap-,734,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.67,2200,stocking date not noted in data
Rcap-,735,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,2.85,2200,stocking date not noted in data
Rcap-,736,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,3.11,2200,stocking date not noted in data
Rcap-,737,RcapMix,10,3/14/10,2010,100,3/18/10,6/17/10,,2.81,2200,stocking date not noted in data
Rcap-,742,RcapMix,10,3/14/10,2010,100,3/18/10,6/18/10,,3.31,2200,stocking date not noted in data
Rcap-,743,RcapMix,10,3/14/10,2010,100,3/18/10,6/18/10,,3.22,2200,stocking date not noted in data
Rcap-,748,RcapMix,10,3/14/10,2010,100,3/18/10,6/19/10,,2.9,2200,stocking date not noted in data
Rcap-,749,RcapMix,10,3/14/10,2010,100,3/18/10,6/19/10,,3.64,2200,stocking date not noted in data
Rcap-,750,RcapMix,10,3/14/10,2010,100,3/18/10,6/19/10,,3.75,2200,stocking date not noted in data
Rcap-,751,RcapMix,10,3/14/10,2010,100,3/18/10,6/21/10,,,,"dead in tank, stocking date not noted in data"
Rcap-,752,RcapMix,10,3/14/10,2010,100,3/18/10,6/21/10,,4.29,2200,stocking date not noted in data
Rcap-,753,RcapMix,10,3/14/10,2010,100,3/18/10,6/21/10,,3.74,2200,stocking date not noted in data
