ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Date and Time,Observer,Other - Observer,Facility,Other - Facility,Tank,Other - Tank,Mass,Mark,Notes,x,y
104,5e5acfe1-75a9-4d6d-9a6c-6642b1e71e90,6/14/2024 1:42:48 PM,kfh39602_USG,6/14/2024 1:42:48 PM,kfh39602_USG,6/14/2024 1:27:00 PM,Kristina Hefferle,,UGA,,8,,3.37,,,-83.3577205924861,33.8908112940861
105,c631b634-4bc6-4e47-8feb-5e2712263b5a,6/14/2024 1:42:49 PM,kfh39602_USG,6/14/2024 1:42:49 PM,kfh39602_USG,6/14/2024 1:28:00 PM,Kristina Hefferle,,UGA,,8,,5.04,,,-83.3577191365407,33.8908100246505
106,15a6a399-a394-4593-b682-1be464ace661,6/14/2024 1:42:50 PM,kfh39602_USG,6/14/2024 1:42:50 PM,kfh39602_USG,6/14/2024 1:29:00 PM,Kristina Hefferle,,UGA,,8,,4.75,,,-83.3577191365407,33.8908100246505
107,cd1a64f5-d731-4700-89f5-e3c82a41287a,6/14/2024 1:42:50 PM,kfh39602_USG,6/14/2024 1:42:50 PM,kfh39602_USG,6/14/2024 1:30:00 PM,Kristina Hefferle,,UGA,,12,,5.52,,,-83.3577191365407,33.8908100246505
108,5e6c6fcb-4ae7-493e-8796-6cd0f2c13b5d,6/14/2024 1:42:51 PM,kfh39602_USG,6/14/2024 1:42:51 PM,kfh39602_USG,6/14/2024 1:30:00 PM,Kristina Hefferle,,UGA,,16,,4.29,,,-83.3577128733142,33.8907793851334
109,7013747a-79cc-43f5-b406-11f16aded0ba,6/14/2024 1:42:52 PM,kfh39602_USG,6/14/2024 1:42:52 PM,kfh39602_USG,6/14/2024 1:31:00 PM,Kristina Hefferle,,UGA,,16,,3.88,,,-83.3577128733142,33.8907793851334
110,1e01c722-ca20-4801-b48a-34bb023e676c,6/14/2024 1:42:52 PM,kfh39602_USG,6/14/2024 1:42:52 PM,kfh39602_USG,6/14/2024 1:31:00 PM,Kristina Hefferle,,UGA,,16,,4.37,,,-83.3577128733142,33.8907793851334
111,ab3fa643-98a7-4a78-87a1-83a18ff968e0,6/14/2024 1:42:53 PM,kfh39602_USG,6/14/2024 1:42:53 PM,kfh39602_USG,6/14/2024 1:38:00 PM,Kristina Hefferle,,UGA,,2,,5.93,,,-83.3576771771555,33.8907915674851
112,d488d52c-4cbf-47db-8a6d-419e1202ef77,6/14/2024 1:42:53 PM,kfh39602_USG,6/14/2024 1:42:53 PM,kfh39602_USG,6/14/2024 1:39:00 PM,Kristina Hefferle,,Warm Springs,,13,,7.18,,,-83.3576771771555,33.8907915674851
113,f8829c5b-23b9-4cb1-b9fc-58be69572e3f,6/14/2024 1:42:54 PM,kfh39602_USG,6/14/2024 1:42:54 PM,kfh39602_USG,6/14/2024 1:40:00 PM,Kristina Hefferle,,UGA,,8,,4.71,,,-83.3576771771555,33.8907915674851
114,6dd98278-3c69-4f4b-a6f3-a8e3a5c17771,6/14/2024 1:42:55 PM,kfh39602_USG,6/14/2024 1:42:55 PM,kfh39602_USG,6/14/2024 1:41:00 PM,Kristina Hefferle,,UGA,,4,,4.81,,,-83.3576771771555,33.8907915674851
115,38569481-5bfc-4039-9bf7-cf7897aef08e,6/14/2024 1:42:55 PM,kfh39602_USG,6/14/2024 1:42:55 PM,kfh39602_USG,6/14/2024 1:42:00 PM,Kristina Hefferle,,UGA,,12,,4.57,,,-83.3576771771555,33.8907915674851
116,82eed552-6504-415b-b835-0f315e557b23,6/14/2024 1:47:33 PM,agc93487_USG,6/14/2024 1:47:33 PM,agc93487_USG,6/14/2024 1:47:00 PM,Andie Crenshaw,,UGA,,23,,6.23,,,-83.3576641318412,33.8907953367325
117,932ece79-5d21-4a51-ab09-948806d97797,6/14/2024 1:55:09 PM,agc93487_USG,6/14/2024 1:55:09 PM,agc93487_USG,6/14/2024 1:54:00 PM,Andie Crenshaw,,UGA,,17,,5.74,,,-83.3576641318412,33.8907953367325
118,0a835271-93c0-460f-b911-ba1e4cf18378,6/14/2024 1:55:48 PM,agc93487_USG,6/14/2024 1:55:48 PM,agc93487_USG,6/14/2024 1:55:00 PM,Andie Crenshaw,,UGA,,17,,6.86,,,-83.3576828095507,33.8908002599175
119,8a506cf8-ed90-4125-92e3-5b4790e91e95,6/14/2024 1:57:16 PM,agc93487_USG,6/14/2024 1:57:16 PM,agc93487_USG,6/14/2024 1:56:00 PM,Andie Crenshaw,,UGA,,22,,5.72,,,-83.3576828095507,33.8908002599175
120,c2cb2c75-1268-48dd-b9aa-84879a259007,6/14/2024 1:57:58 PM,agc93487_USG,6/14/2024 1:57:58 PM,agc93487_USG,6/14/2024 1:57:00 PM,Andie Crenshaw,,UGA,,22,,6.6,,,-83.3576832251004,33.8907567905125
121,924ea19f-5747-481c-9f30-99b6da53aef5,6/14/2024 1:58:37 PM,agc93487_USG,6/14/2024 1:58:37 PM,agc93487_USG,6/14/2024 1:58:00 PM,Andie Crenshaw,,UGA,,22,,5.45,,,-83.3576832251004,33.8907567905125
122,3d4c470f-4efa-41a2-ae95-ef53bad40417,6/14/2024 1:59:26 PM,agc93487_USG,6/14/2024 1:59:26 PM,agc93487_USG,6/14/2024 1:59:00 PM,Andie Crenshaw,,UGA,,22,,5.01,,,-83.3576832251004,33.8907567905125
123,f1413dad-7f37-45b4-84a1-ee56b937de25,6/14/2024 2:00:42 PM,agc93487_USG,6/14/2024 2:00:42 PM,agc93487_USG,6/14/2024 2:00:00 PM,Andie Crenshaw,,UGA,,2,,5.1,,,-83.3576832251004,33.8907567905125
124,ffd3eb83-700d-4457-aac9-e2e93f84f709,6/14/2024 2:01:27 PM,agc93487_USG,6/14/2024 2:01:27 PM,agc93487_USG,6/14/2024 2:00:00 PM,Andie Crenshaw,,UGA,,2,,6.23,,,-83.3576832251004,33.8907567905125
125,0cde6c71-7a30-4b86-90e3-d3562cab01af,6/14/2024 2:02:05 PM,agc93487_USG,6/14/2024 2:02:05 PM,agc93487_USG,6/14/2024 2:01:00 PM,Andie Crenshaw,,UGA,,2,,5.39,,,-83.3576832251004,33.8907567905125
126,cb14d412-d3bb-4457-a48e-74dcd8269668,6/14/2024 2:03:44 PM,agc93487_USG,6/14/2024 2:03:44 PM,agc93487_USG,6/14/2024 2:02:00 PM,Andie Crenshaw,,UGA,,21,,3.25,,,-83.3576832251004,33.8907567905125
127,865d5878-e3d8-4ffd-bbb1-13678ff04c23,6/14/2024 2:04:29 PM,agc93487_USG,6/14/2024 2:04:29 PM,agc93487_USG,6/14/2024 2:03:00 PM,Andie Crenshaw,,UGA,,21,,3.26,,,-83.3576832251004,33.8907567905125
128,7ba8f7aa-d4fe-4533-95a5-680b7a16f7bb,6/14/2024 2:05:10 PM,agc93487_USG,6/14/2024 2:05:10 PM,agc93487_USG,6/14/2024 2:05:00 PM,Andie Crenshaw,,UGA,,21,,5.62,,,-83.3576832251004,33.8907567905125
129,1d3ea65a-3746-49a9-b8ae-d0dc259c74c3,6/14/2024 2:05:59 PM,agc93487_USG,6/14/2024 2:05:59 PM,agc93487_USG,6/14/2024 2:05:00 PM,Andie Crenshaw,,UGA,,21,,6.14,,,-83.3576832251004,33.8907567905125
130,77596148-0826-45cc-abbd-783b238c3608,6/14/2024 2:07:04 PM,agc93487_USG,6/14/2024 2:07:04 PM,agc93487_USG,6/14/2024 2:06:00 PM,Andie Crenshaw,,UGA,,21,,3.53,,,-83.3576832251004,33.8907567905125
131,54929dfe-50df-487c-9e19-a8e0a879e840,6/14/2024 2:07:55 PM,agc93487_USG,6/14/2024 2:07:55 PM,agc93487_USG,6/14/2024 2:07:00 PM,Andie Crenshaw,,UGA,,21,,5.33,,,-83.3576832251004,33.8907567905125
132,896bbd1a-1760-484f-b753-7a1ddd77edb2,6/14/2024 2:08:35 PM,agc93487_USG,6/14/2024 2:08:35 PM,agc93487_USG,6/14/2024 2:08:00 PM,Andie Crenshaw,,UGA,,21,,3.6,,,-83.3576832251004,33.8907567905125
133,bf263387-7608-48ac-accd-20a02efe7fd3,6/14/2024 2:09:14 PM,agc93487_USG,6/14/2024 2:09:14 PM,agc93487_USG,6/14/2024 2:08:00 PM,Andie Crenshaw,,UGA,,21,,5.94,,,-83.3576832251004,33.8907567905125
134,95c8c91a-8eb0-4736-a883-7952c237352f,6/14/2024 2:09:51 PM,agc93487_USG,6/14/2024 2:09:51 PM,agc93487_USG,6/14/2024 2:09:00 PM,Andie Crenshaw,,UGA,,21,,2.64,,,-83.3576832251004,33.8907567905125
135,f4e45456-6f35-4238-98d6-3e2df264fa84,6/14/2024 2:10:59 PM,agc93487_USG,6/14/2024 2:10:59 PM,agc93487_USG,6/14/2024 2:10:00 PM,Andie Crenshaw,,UGA,,24,,5.77,,,-83.3576832251004,33.8907567905125
136,4fa4a390-e89b-48fb-ad76-85dbc4eb8afb,6/14/2024 2:11:40 PM,agc93487_USG,6/14/2024 2:11:40 PM,agc93487_USG,6/14/2024 2:11:00 PM,Andie Crenshaw,,UGA,,24,,6.76,,,-83.3576832251004,33.8907567905125
137,e4be4abd-d41d-477b-8e5a-ecb5f427cb6d,6/14/2024 2:12:31 PM,agc93487_USG,6/14/2024 2:12:31 PM,agc93487_USG,6/14/2024 2:11:00 PM,Andie Crenshaw,,UGA,,24,,7,,,-83.3576832251004,33.8907567905125
138,9cec85fe-b844-4707-91c6-d329de7ec51d,6/14/2024 2:13:22 PM,agc93487_USG,6/14/2024 2:13:22 PM,agc93487_USG,6/14/2024 2:13:00 PM,Andie Crenshaw,,UGA,,24,,5.28,,,-83.3576832251004,33.8907567905125
139,da3bbdb5-5304-43b3-be53-e5efc501ef1a,6/14/2024 2:15:02 PM,agc93487_USG,6/14/2024 2:15:02 PM,agc93487_USG,6/14/2024 2:14:00 PM,Andie Crenshaw,,UGA,,16,,4.04,,,-83.357701938501,33.8908107259074
140,1e835d99-7450-4b5b-9f57-f160853e8ed2,6/14/2024 2:16:24 PM,agc93487_USG,6/14/2024 2:16:24 PM,agc93487_USG,6/14/2024 2:16:00 PM,Andie Crenshaw,,UGA,,9,,5.78,,,-83.3576829417819,33.8907860989501
141,d0c05eb9-15a4-42d4-befb-ab3035abe759,6/14/2024 3:22:26 PM,agc93487_USG,6/14/2024 3:22:26 PM,agc93487_USG,6/14/2024 3:21:00 PM,Andie Crenshaw,,UGA,,22,,7,,,-83.3576985145618,33.8907624985459
142,5f18aa53-a98c-4b5a-9718-6e338c2d89d9,6/14/2024 6:18:18 PM,kfh39602_USG,6/14/2024 6:18:18 PM,kfh39602_USG,6/14/2024 1:43:00 PM,Kristina Hefferle,,UGA,,12,,5.13,,,-83.3576771771555,33.8907915674851
143,d69a9a6e-a2b9-42a7-8164-513e857fe8a3,6/14/2024 6:18:19 PM,kfh39602_USG,6/14/2024 6:18:19 PM,kfh39602_USG,6/14/2024 1:44:00 PM,Kristina Hefferle,,UGA,,12,,3.7,,,-83.3576990151807,33.8907959291234
144,d6fa0768-f64a-4ee3-ad45-4afcb456e22e,6/14/2024 6:18:19 PM,kfh39602_USG,6/14/2024 6:18:19 PM,kfh39602_USG,6/14/2024 1:45:00 PM,Kristina Hefferle,,UGA,,10,,6.21,,,-83.3576990151807,33.8907959291234
145,a658e4c3-5bb9-4f8c-a64a-6189bf18cb02,6/17/2024 12:51:23 AM,kfh39602_USG,6/17/2024 12:51:23 AM,kfh39602_USG,6/16/2024 10:11:00 PM,Kristina Hefferle,,UGA,,15,,6.41,,,-83.3576801697682,33.8907735864937
146,43c9b143-9639-460a-b19d-6589cb57dbb1,6/17/2024 12:51:24 AM,kfh39602_USG,6/17/2024 12:51:24 AM,kfh39602_USG,6/16/2024 10:12:00 PM,Kristina Hefferle,,UGA,,16,,4.61,,,-83.3576801697682,33.8907735864937
147,7e165f6f-1585-447e-a5bd-5962d92e415b,6/17/2024 12:51:25 AM,kfh39602_USG,6/17/2024 12:51:25 AM,kfh39602_USG,6/16/2024 10:14:00 PM,Kristina Hefferle,,UGA,,9,,5.42,,,-83.3576801697682,33.8907735864937
148,02c41c9f-0973-40bb-a8b0-d14db1f1171e,6/17/2024 12:51:25 AM,kfh39602_USG,6/17/2024 12:51:25 AM,kfh39602_USG,6/16/2024 10:16:00 PM,Kristina Hefferle,,UGA,,21,,5.37,,,-83.3576801697682,33.8907735864937
149,6354c589-d8b0-4d99-80d1-245ae24460e2,6/17/2024 12:51:26 AM,kfh39602_USG,6/17/2024 12:51:26 AM,kfh39602_USG,6/16/2024 11:00:00 PM,Kristina Hefferle,,UGA,,15,,5.17,,,-83.3577082809302,33.8908085805822
150,bd61f2fe-40db-4775-a8b6-d912f32fc15f,6/17/2024 12:51:27 AM,kfh39602_USG,6/17/2024 12:51:27 AM,kfh39602_USG,6/16/2024 11:03:00 PM,Kristina Hefferle,,UGA,,24,,5.08,,,-83.3577027739516,33.8907872221728
151,7aa26fa7-2e43-4a39-960b-6157a5bf24d0,6/17/2024 12:51:28 AM,kfh39602_USG,6/17/2024 12:51:28 AM,kfh39602_USG,6/16/2024 11:06:00 PM,Kristina Hefferle,,UGA,,23,,6.24,,,-83.3577027739516,33.8907872221728
152,bd88bc63-4977-4714-af80-b18463a9aa2c,6/17/2024 12:51:28 AM,kfh39602_USG,6/17/2024 12:51:28 AM,kfh39602_USG,6/16/2024 11:07:00 PM,Kristina Hefferle,,UGA,,22,,6.3,,,-83.3577027739516,33.8907872221728
153,c30c6608-5175-4d22-b1eb-d5a9fddbbd63,6/17/2024 12:51:29 AM,kfh39602_USG,6/17/2024 12:51:29 AM,kfh39602_USG,6/16/2024 11:09:00 PM,Kristina Hefferle,,UGA,,22,,5.67,,,-83.3577027739516,33.8907872221728
154,e491378e-babc-4a6c-86ca-ce9bea4a9e93,6/17/2024 12:51:30 AM,kfh39602_USG,6/17/2024 12:51:30 AM,kfh39602_USG,6/16/2024 11:11:00 PM,Kristina Hefferle,,UGA,,23,,6.56,,,-83.3576983870778,33.8907737677534
155,bb24bea5-9516-4ff4-b64c-1052387ad8b8,6/17/2024 1:31:34 PM,vkinney_USG,6/17/2024 1:31:34 PM,vkinney_USG,6/17/2024 1:30:00 PM,Vanessa Terrell,,UGA,,17,,4.75,,,-83.3576733247222,33.8908188231605
156,6ba6f4a8-9f08-4187-b0e2-e855b77b42f4,6/17/2024 1:32:06 PM,vkinney_USG,6/17/2024 1:32:06 PM,vkinney_USG,6/17/2024 1:31:00 PM,Vanessa Terrell,,UGA,,17,,6.19,,,-83.357741328022,33.8908250945501
157,a923e06d-f3ee-44b6-919d-f4e12ddab331,6/17/2024 1:32:32 PM,vkinney_USG,6/17/2024 1:32:32 PM,vkinney_USG,6/17/2024 1:32:00 PM,Vanessa Terrell,,UGA,,17,,5.26,,,-83.3577559789199,33.8908328717466
158,66b45008-e10c-4510-b528-71462d0023d6,6/17/2024 1:32:52 PM,vkinney_USG,6/17/2024 1:32:52 PM,vkinney_USG,6/17/2024 1:32:00 PM,Vanessa Terrell,,UGA,,17,,5.72,,,-83.3577134550434,33.890793273902
159,68cfcda9-41ec-4db8-a898-bf98abfc2bc8,6/17/2024 1:33:16 PM,vkinney_USG,6/17/2024 1:33:16 PM,vkinney_USG,6/17/2024 1:32:00 PM,Vanessa Terrell,,UGA,,17,,4.21,,,-83.3577041390802,33.8907887482944
160,c75b1b65-5981-4427-ad13-f709b2501da0,6/17/2024 1:33:43 PM,vkinney_USG,6/17/2024 1:33:43 PM,vkinney_USG,6/17/2024 1:33:00 PM,Vanessa Terrell,,UGA,,17,,5.06,,,-83.3577262930772,33.8908234095578
161,08be1d26-3c79-4fdb-8e5f-c18e971c33c8,6/17/2024 1:34:13 PM,vkinney_USG,6/17/2024 1:34:13 PM,vkinney_USG,6/17/2024 1:33:00 PM,Vanessa Terrell,,UGA,,17,,5.67,,,-83.3577222663904,33.8907992545515
162,d4dfc0fd-f4ec-4973-9e04-b12820d20bce,6/17/2024 1:35:43 PM,vkinney_USG,6/17/2024 1:35:43 PM,vkinney_USG,6/17/2024 1:34:00 PM,Vanessa Terrell,,UGA,,15,,4.63,,,-83.3577567253138,33.8908374268046
163,767246f1-083c-42f4-82ed-81e946338b78,6/17/2024 1:35:58 PM,vkinney_USG,6/17/2024 1:35:58 PM,vkinney_USG,6/17/2024 1:35:00 PM,Vanessa Terrell,,UGA,,15,,6.03,,,-83.3577567253138,33.8908374268046
164,54612b96-84b5-4dcd-ba6d-bf8bc80bbea5,6/17/2024 1:36:16 PM,vkinney_USG,6/17/2024 1:36:16 PM,vkinney_USG,6/17/2024 1:36:00 PM,Vanessa Terrell,,UGA,,15,,5.2,,,-83.3577567253138,33.8908374268046
165,d1d0b03e-232a-4b82-bd29-1a55b4cd48a2,6/17/2024 1:36:32 PM,vkinney_USG,6/17/2024 1:36:32 PM,vkinney_USG,6/17/2024 1:36:00 PM,Vanessa Terrell,,UGA,,15,,5.34,,,-83.3577567253138,33.8908374268046
166,30847fa4-64e8-42e9-a17e-ad56cceea7cd,6/17/2024 1:36:54 PM,vkinney_USG,6/17/2024 1:36:54 PM,vkinney_USG,6/17/2024 1:36:00 PM,Vanessa Terrell,,UGA,,15,,5.03,,,-83.3577567253138,33.8908374268046
167,7cbb886d-1841-4d82-9464-55a045807bf5,6/17/2024 1:37:17 PM,vkinney_USG,6/17/2024 1:37:17 PM,vkinney_USG,6/17/2024 1:36:00 PM,Vanessa Terrell,,UGA,,15,,5.63,,,-83.3576900690736,33.8907927796057
168,9abbd17f-7fe5-4608-81d5-daaaa7f8a8a7,6/17/2024 1:37:35 PM,vkinney_USG,6/17/2024 1:37:35 PM,vkinney_USG,6/17/2024 1:37:00 PM,Vanessa Terrell,,UGA,,15,,4.32,,,-83.3576900690736,33.8907927796057
169,2ff4f22f-62f0-439b-991e-f89f59b05b80,6/17/2024 1:37:53 PM,vkinney_USG,6/17/2024 1:37:53 PM,vkinney_USG,6/17/2024 1:37:00 PM,Vanessa Terrell,,UGA,,15,,4.64,,,-83.3576900690736,33.8907927796057
170,238afa6f-cda1-49ce-ba89-1432992ad7de,6/17/2024 1:38:21 PM,vkinney_USG,6/17/2024 1:38:21 PM,vkinney_USG,6/17/2024 1:37:00 PM,Vanessa Terrell,,UGA,,15,,5.63,,,-83.3576900690736,33.8907927796057
171,c3e403dc-7b7c-4aaa-915c-1f4333e2341c,6/17/2024 1:39:50 PM,vkinney_USG,6/17/2024 1:39:50 PM,vkinney_USG,6/17/2024 1:38:00 PM,Vanessa Terrell,,UGA,,18,,5.83,,,-83.3576900690736,33.8907927796057
172,01c104ec-2765-4960-9aa6-4b8e47ae40e8,6/17/2024 1:40:09 PM,vkinney_USG,6/17/2024 1:40:09 PM,vkinney_USG,6/17/2024 1:39:00 PM,Vanessa Terrell,,UGA,,18,,5.95,,,-83.3577087097461,33.8908203315659
173,5757d634-8cfa-4344-9ade-c299121f023d,6/17/2024 1:40:26 PM,vkinney_USG,6/17/2024 1:40:26 PM,vkinney_USG,6/17/2024 1:40:00 PM,Vanessa Terrell,,UGA,,18,,6.92,,,-83.357695045485,33.8907830511977
174,7b0ae311-b12d-463b-a4a5-780c05593dba,6/17/2024 1:40:45 PM,vkinney_USG,6/17/2024 1:40:45 PM,vkinney_USG,6/17/2024 1:40:00 PM,Vanessa Terrell,,UGA,,18,,6,,,-83.357695045485,33.8907830511977
175,12b18e1b-ff3b-410e-94c1-0d99a572454b,6/17/2024 1:41:10 PM,vkinney_USG,6/17/2024 1:41:10 PM,vkinney_USG,6/17/2024 1:40:00 PM,Vanessa Terrell,,UGA,,18,,4.86,,,-83.3577034077843,33.8907763751318
176,f2d2dad7-e55c-4d1c-a5d1-7f1e878e5341,6/17/2024 1:41:27 PM,vkinney_USG,6/17/2024 1:41:27 PM,vkinney_USG,6/17/2024 1:41:00 PM,Vanessa Terrell,,UGA,,18,,6.06,,,-83.3577034200137,33.8907761882519
177,ddeef972-4be0-4f04-9ac4-0999649226f5,6/17/2024 1:42:22 PM,vkinney_USG,6/17/2024 1:42:22 PM,vkinney_USG,6/17/2024 1:41:00 PM,Vanessa Terrell,,UGA,,13,,5.44,,,-83.3577009470575,33.8907844549464
178,85d854d4-42d2-4362-ab22-0a1ad7d5f7f4,6/17/2024 1:42:46 PM,vkinney_USG,6/17/2024 1:42:46 PM,vkinney_USG,6/17/2024 1:42:00 PM,Vanessa Terrell,,UGA,,13,,5.11,,,-83.3577132816585,33.89080735521
179,577ca622-9e77-45a6-86ac-78efa1a00a87,6/17/2024 1:43:09 PM,vkinney_USG,6/17/2024 1:43:09 PM,vkinney_USG,6/17/2024 1:42:00 PM,Vanessa Terrell,,UGA,,13,,5.08,,,-83.3577180169559,33.8908041526562
180,8cb7c091-c163-4587-9fd0-dd7cd359259c,6/17/2024 1:43:30 PM,vkinney_USG,6/17/2024 1:43:30 PM,vkinney_USG,6/17/2024 1:43:00 PM,Vanessa Terrell,,UGA,,13,,4.91,,,-83.3576706759753,33.8907831749326
181,b8d98992-f891-4225-948b-bcfd658f16dc,6/17/2024 1:43:51 PM,vkinney_USG,6/17/2024 1:43:51 PM,vkinney_USG,6/17/2024 1:43:00 PM,Vanessa Terrell,,UGA,,13,,3.86,,,-83.3576737401712,33.8907946023416
182,a8bdfd7c-40f2-4266-8c68-f8820823b806,6/17/2024 1:45:31 PM,vkinney_USG,6/17/2024 1:45:31 PM,vkinney_USG,6/17/2024 1:44:00 PM,Vanessa Terrell,,UGA,,21,,4.05,,,-83.357697874268,33.8907799631043
183,27a4f18e-e4b6-404b-b406-fd3e2c5fc468,6/17/2024 1:45:59 PM,vkinney_USG,6/17/2024 1:45:59 PM,vkinney_USG,6/17/2024 1:45:00 PM,Vanessa Terrell,,UGA,,21,,5.88,,,-83.3576992621826,33.8908063610884
184,7f77233e-9176-41d6-8a34-dab687eb1bd9,6/17/2024 1:46:12 PM,vkinney_USG,6/17/2024 1:46:12 PM,vkinney_USG,6/17/2024 1:46:00 PM,Vanessa Terrell,,UGA,,21,,3.35,,,-83.3577091673999,33.8908075939989
185,2e826527-61c8-40ac-9bf1-edc228c11ca1,6/17/2024 1:46:35 PM,vkinney_USG,6/17/2024 1:46:35 PM,vkinney_USG,6/17/2024 1:46:00 PM,Vanessa Terrell,,UGA,,21,,3.21,,,-83.3577091673999,33.8908075939989
186,6cba688f-4e38-46a5-b171-70150bd58354,6/17/2024 1:46:49 PM,vkinney_USG,6/17/2024 1:46:49 PM,vkinney_USG,6/17/2024 1:46:00 PM,Vanessa Terrell,,UGA,,21,,3.67,,,-83.3577256865161,33.8908301450086
187,a48492ac-fbc7-47ab-b0a3-8e14cbd8d202,6/17/2024 1:51:37 PM,vkinney_USG,6/17/2024 1:51:37 PM,vkinney_USG,6/17/2024 1:51:00 PM,Vanessa Terrell,,UGA,,9,,4.7,,,-83.3577301703139,33.8907987756088
188,d529fac6-69aa-4629-b001-3a0c87473979,6/17/2024 1:52:05 PM,vkinney_USG,6/17/2024 1:52:05 PM,vkinney_USG,6/17/2024 1:51:00 PM,Vanessa Terrell,,UGA,,9,,4.79,,,-83.3577284839936,33.8908329360155
189,30d78417-f0f8-433b-bab5-3752c6940998,6/17/2024 1:52:40 PM,vkinney_USG,6/17/2024 1:52:40 PM,vkinney_USG,6/17/2024 1:52:00 PM,Vanessa Terrell,,UGA,,9,,5.53,,,-83.3577446717308,33.8908128603958
190,c139ad64-dd0a-442a-a122-687b0ffe9e8c,6/17/2024 1:52:59 PM,vkinney_USG,6/17/2024 1:52:59 PM,vkinney_USG,6/17/2024 1:52:00 PM,Vanessa Terrell,,UGA,,9,,5.54,,,-83.3576894942503,33.8907821803371
191,f016907d-dfa0-49ea-b76b-493c052a370b,6/17/2024 1:53:50 PM,vkinney_USG,6/17/2024 1:53:50 PM,vkinney_USG,6/17/2024 1:53:00 PM,Vanessa Terrell,,UGA,,9,,7.14,,,-83.3577009653424,33.8907804639062
192,5bfe0512-9702-40e7-9581-3f261a4603f5,6/17/2024 1:54:36 PM,vkinney_USG,6/17/2024 1:54:36 PM,vkinney_USG,6/17/2024 1:54:00 PM,Vanessa Terrell,,UGA,,9,,4.64,,,-83.3577232674206,33.8907816234349
193,5098ad93-af77-40a2-91ac-f5bdc16b22be,6/17/2024 1:55:28 PM,vkinney_USG,6/17/2024 1:55:28 PM,vkinney_USG,6/17/2024 1:54:00 PM,Vanessa Terrell,,UGA,,8,,4.74,,,-83.357675541663,33.8907886627112
194,36313b55-806d-46aa-830f-885d0005c644,6/17/2024 1:56:03 PM,vkinney_USG,6/17/2024 1:56:03 PM,vkinney_USG,6/17/2024 1:55:00 PM,Vanessa Terrell,,UGA,,8,,4.27,,,-83.3577081884457,33.8908044219367
195,87a68b6f-c735-48b9-aebb-93d016218ac9,6/17/2024 1:56:57 PM,vkinney_USG,6/17/2024 1:56:57 PM,vkinney_USG,6/17/2024 1:56:00 PM,Vanessa Terrell,,UGA,,8,,3.97,,,-83.3577119592026,33.8907840480238
196,bccb01b4-89a7-4e22-aa23-17493f042243,6/17/2024 1:57:34 PM,vkinney_USG,6/17/2024 1:57:34 PM,vkinney_USG,6/17/2024 1:57:00 PM,Vanessa Terrell,,UGA,,8,,3.69,,,-83.3576880305342,33.8907884396964
197,6ba91ae4-ffe2-4880-b008-c44ad10a6b59,6/17/2024 1:57:59 PM,vkinney_USG,6/17/2024 1:57:59 PM,vkinney_USG,6/17/2024 1:57:00 PM,Vanessa Terrell,,UGA,,8,,5.68,,,-83.3576928532585,33.8907991558979
198,52fff8ee-b441-41f4-897c-e51e36d11883,6/17/2024 1:58:20 PM,vkinney_USG,6/17/2024 1:58:20 PM,vkinney_USG,6/17/2024 1:58:00 PM,Vanessa Terrell,,UGA,,8,,4.82,,,-83.3576835600676,33.8907999306367
199,8ba4684d-1cd2-48d6-b2ea-de9afb1df33f,6/17/2024 1:58:42 PM,vkinney_USG,6/17/2024 1:58:42 PM,vkinney_USG,6/17/2024 1:58:00 PM,Vanessa Terrell,,UGA,,8,,4.41,,,-83.3576835600676,33.8907999306367
200,b615d460-b225-4873-84ce-1f794228527c,6/17/2024 1:59:02 PM,vkinney_USG,6/17/2024 1:59:02 PM,vkinney_USG,6/17/2024 1:58:00 PM,Vanessa Terrell,,UGA,,8,,4.72,,,-83.3576947552466,33.8907888558071
201,3cc470d8-a540-447d-98d8-67e5e31eba4d,6/17/2024 2:02:52 PM,vkinney_USG,6/17/2024 2:02:52 PM,vkinney_USG,6/17/2024 2:02:00 PM,Vanessa Terrell,,UGA,,8,,5.48,,,-83.3576852444353,33.8907572583602
202,aa1cd6a2-3e53-4d79-b1b4-d11a69caa169,6/17/2024 2:04:01 PM,vkinney_USG,6/17/2024 2:04:01 PM,vkinney_USG,6/17/2024 2:03:00 PM,Vanessa Terrell,,UGA,,22,,6.2,,,-83.3576852444353,33.8907572583602
203,f97985df-7239-498a-9b8d-5a204202a7eb,6/17/2024 2:04:19 PM,vkinney_USG,6/17/2024 2:04:19 PM,vkinney_USG,6/17/2024 2:04:00 PM,Vanessa Terrell,,UGA,,22,,6.49,,,-83.3577023531073,33.8907823095509
204,faaf0105-5994-44e8-a9fd-ec9941af1992,6/17/2024 2:04:47 PM,vkinney_USG,6/17/2024 2:04:47 PM,vkinney_USG,6/17/2024 2:04:00 PM,Vanessa Terrell,,UGA,,22,,5.44,,,-83.3576903110294,33.8907905126466
205,f74767d1-bf44-43e4-9596-fc03865df1d0,6/17/2024 2:05:50 PM,vkinney_USG,6/17/2024 2:05:50 PM,vkinney_USG,6/17/2024 2:05:00 PM,Vanessa Terrell,,UGA,,24,,6.52,,,-83.357686829638,33.8907764580354
