Species,Species.ID,Tank.ID,Mass.g.metamorphosed,Date.metamorphosed,Date.eggs.hatched,Clutch.ID,Stocking.density,Date.stocked,Days.to.metamorphosis,Fate.comments,Year
Rcapito,475,22,4.17,6/30/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,476,22,3.05,6/30/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,516,22,2.83,6/28/20,2/20/20,W3,75,3/6/20,,"pulled 6/28/20, weighed 6/30/20",2020
Rcapito,673,22,4.51,7/4/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,674,22,2.99,7/4/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,675,22,4.01,7/4/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,676,22,5.05,7/4/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,724,22,4.26,7/2/20,2/20/20,W3,75,3/6/20,,"pulled w/tail, weighed 7/4/20",2020
Rcapito,725,22,3.26,7/2/20,2/20/20,W3,75,3/6/20,,"pulled w/tail, weighed 7/4/20",2020
Rcapito,726,22,3.69,7/2/20,2/20/20,W3,75,3/6/20,,"pulled w/tail, weighed 7/4/20",2020
Rcapito,727,22,3.44,7/2/20,2/20/20,W3,75,3/6/20,,"pulled w/tail, weighed 7/4/20",2020
Rcapito,808,22,5.02,7/8/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,809,22,3.45,7/8/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,810,22,3.68,7/8/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,811,22,5.33,7/8/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,841,22,4.83,7/10/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,842,22,3.62,7/10/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,843,22,4.02,7/10/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,899,22,4.18,7/12/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,900,22,4.67,7/12/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,901,22,4.54,7/12/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,902,22,3.84,7/12/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,923,22,4.94,7/14/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,924,22,4.89,7/14/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,934,22,4.74,7/18/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,935,22,4.65,7/18/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,936,22,5.56,7/18/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,945,22,5.2,7/16/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,946,22,6.07,7/16/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,976,22,5.02,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,977,22,4.65,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,978,22,5.06,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,994,22,5.65,7/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,995,22,5.57,7/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,996,22,4.48,7/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,999,22,5.49,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,1000,22,5.38,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,1001,22,5.06,7/20/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,1021,22,5.28,7/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,1023,22,4.7,7/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,18,23,4.74,6/12/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,19,23,4.14,6/12/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,20,23,4.73,6/12/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,21,23,3.2,6/12/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,22,23,5.07,6/12/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,24,23,6.27,6/14/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,25,23,5.75,6/14/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,26,23,6.35,6/14/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,27,23,6.61,6/14/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,28,23,5.18,6/14/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,59,23,6.05,6/16/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,60,23,4.92,6/16/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,75,23,5.82,6/18/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,78,23,5.57,6/20/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,79,23,5.48,6/20/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,175,23,6.67,6/22/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,176,23,5.78,6/22/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,177,23,5.92,6/22/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,178,23,5.98,6/22/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,179,23,5.78,6/22/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,189,23,5.43,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,190,23,6.17,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,191,23,4.78,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,192,23,6.03,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,193,23,5.3,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,194,23,4.7,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,195,23,5.12,6/24/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,333,23,5.82,6/26/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,334,23,4.13,6/26/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,367,23,5.36,6/28/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,427,23,5.55,6/26/20,2/20/20,W3,50,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,450,23,3.66,6/30/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,451,23,6.72,6/30/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,452,23,6,6/30/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,453,23,5.87,6/30/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,454,23,6.16,6/30/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,515,23,5.36,6/28/20,2/20/20,W3,50,3/6/20,,"pulled 6/28/20, weighed 6/30/20",2020
Rcapito,559,23,6.45,7/2/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,560,23,5.95,7/2/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,561,23,6.96,7/2/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,605,23,na,6/30/20,2/20/20,W3,50,3/6/20,,released before weight was taken,2020
Rcapito,606,23,na,6/30/20,2/20/20,W3,50,3/6/20,,released before weight was taken,2020
Rcapito,687,23,6.57,7/4/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,768,23,5.63,7/6/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,854,23,6.47,7/10/20,2/20/20,W3,50,3/6/20,,,2020
Rcapito,50,24,4.64,6/16/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,76,24,3.08,6/18/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,180,24,3.64,6/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,181,24,3.97,6/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,182,24,4.24,6/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,183,24,4.97,6/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,184,24,3.36,6/22/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,185,24,4.64,6/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,186,24,3.98,6/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,187,24,4.57,6/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,188,24,3.65,6/24/20,2/20/20,W3,75,3/6/20,,,2020
Rcapito,428,24,4.67,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,429,24,3.01,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,430,24,3.97,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,431,24,3.12,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,432,24,3.64,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,433,24,3.33,6/26/20,2/20/20,W3,75,3/6/20,,"pulled 6/26/20, weighed 6/28/20",2020
Rcapito,788,24,6.58,7/8/20,2/20/20,W3,75,3/6/20,,,2020
