"Year","Date.metamorphosed","Mass.g.metamorphosed","Fate.comments","Clutch.ID","Date.stocked","Date.eggs.hatched","Stocking.density","Tank.ID","Days.to.metamorphosis"
"2022","6/24/22","4.08","*weigh after, 7/1","gf2","3/16/22","3/2/22","60","2",NA
"2022","6/29/22","4.08","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/29/22","4.08",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","7/4/22","4.08","*weigh after, 7/6","gf2","3/16/22","3/2/22","60","13",NA
"2022","7/15/22","4.08",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/13/22","4.09",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","6/24/22","4.09",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/29/22","4.09","*weigh after, 7/5","gf2","3/16/22","3/2/22","60","13",NA
"2022","6/20/22","4.1","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/15/22","4.11",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","6/15/22","4.11","still had full tail, weigh after","gf1","3/16/22","3/2/22","60","17",NA
"2022","6/29/22","4.12","*weigh after, 7/5","gf2","3/16/22","3/2/22","60","2",NA
"2022","7/4/22","4.12",NA,"gf2","3/16/22","3/2/22","60","13",NA
"2022","7/4/22","4.12","*weigh after, 7/6","gf2","3/16/22","3/2/22","60","13",NA
"2022","6/20/22","4.13",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/29/22","4.13",NA,"gf3","3/16/22","3/2/22","60","24",NA
"2022","6/22/22","4.15","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","24",NA
"2022","6/24/22","4.15","*weigh after, 7/5","gf2","3/16/22","3/2/22","60","2",NA
"2022","6/24/22","4.15",NA,"gf2","3/16/22","3/2/22","60","6",NA
"2022","6/24/22","4.16",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.16",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/15/22","4.16","*weigh after, 7/17","gf2","3/16/22","3/2/22","60","14",NA
"2022","6/24/22","4.17","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.17","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","12",NA
"2022","6/7/22","4.18",NA,"gf1","3/16/22","3/2/22","60","17",NA
"2022","6/24/22","4.18","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.18","1.5 cm tail","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/1/22","4.18",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/4/22","4.18","*weigh after, 7/7","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/11/22","4.18",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/29/22","4.19","*weigh after, 7/5","gf2","3/16/22","3/2/22","60","22",NA
"2022","7/6/22","4.19","*weigh later, 7/8","gf2","3/16/22","3/2/22","60","6",NA
"2022","7/8/22","4.19",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","6/24/22","4.21",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","7/15/22","4.22",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","6/22/22","4.23","1.5cm tail, weigh after","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","4.23",NA,"gf2","3/16/22","3/2/22","60","20",NA
"2022","6/24/22","4.25",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.25","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/13/22","4.25",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/17/22","4.25",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/24/22","4.27",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/1/22","4.27","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","19",NA
"2022","7/6/22","4.27",NA,"gf2","3/16/22","3/2/22","60","13",NA
"2022","7/6/22","4.28",NA,"gf2","3/16/22","3/2/22","60","8",NA
"2022","7/15/22","4.28","*weigh after, 7/17","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.29",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/1/22","4.29",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/13/22","4.3",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/24/22","4.3","still had full tail, weigh after",NA,"3/16/22","3/2/22","60","?",NA
"2022","7/1/22","4.3","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/19/22","4.3",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/22/22","4.31","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","4",NA
"2022","6/24/22","4.31",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","6/24/22","4.31","*weigh after, 6/29","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/4/22","4.33",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/24/22","4.34","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/21/22","4.34",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/29/22","4.35",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/24/22","4.36",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/4/22","4.36",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.37",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/19/22","4.37",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/29/22","4.38","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/22/22","4.39","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.39",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/15/22","4.42",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","7/4/22","4.44",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/4/22","4.45",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.47",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/24/22","4.47",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/6/22","4.47",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","7/17/22","4.47",NA,"gf2","3/16/22","3/2/22","60","20",NA
"2022","6/24/22","4.5",NA,"gf3","3/16/22","3/2/22","60","24",NA
"2022","7/4/22","4.5","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.51",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","4.51","1 cm tail","gf2","3/16/22","3/2/22","60","6",NA
"2022","6/15/22","4.52",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","7/6/22","4.52",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/17/22","4.52",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.53",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/6/22","4.55",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/15/22","4.56",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","6/24/22","4.56",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/11/22","4.56",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/13/22","4.56",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/20/22","4.57",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/29/22","4.57","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","9",NA
"2022","7/4/22","4.57",NA,"gf3","3/16/22","3/2/22","60","24",NA
"2022","7/6/22","4.57","1 cm tail","gf2","3/16/22","3/2/22","60","13",NA
"2022","7/11/22","4.57",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","7/4/22","4.58",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","6/29/22","4.58","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","4.58",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/21/22","4.58","*weigh after, 7/25","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/17/22","4.6",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","6/22/22","4.61",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","7/1/22","4.61","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","4.61",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/1/22","4.63","*weigh after, 7/5","gf2","3/16/22","3/2/22","60","6",NA
"2022","7/1/22","4.64",NA,"gf2","3/16/22","3/2/22","60","20",NA
"2022","6/20/22","4.65",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/1/22","4.65","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","19",NA
"2022","7/11/22","4.65",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","6/24/22","4.66",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/17/22","4.68",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/29/22","4.68",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/10/22","4.69",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","6/13/22","4.69",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/15/22","4.69",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/11/22","4.69","2 cm tail","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/3/22","4.71",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","7/15/22","4.71",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","6/13/22","4.73",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.73",NA,"gf2","3/16/22","3/2/22","60","6",NA
"2022","7/1/22","4.73",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/3/22","4.75",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","6/29/22","4.76","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","4.76",NA,"gf2","3/16/22","3/2/22","60","6",NA
"2022","7/23/22","4.76","in unmarked cup 7/23","na","3/16/22","3/2/22","60","na",NA
"2022","6/22/22","4.77",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.77",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.77",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/4/22","4.77","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/20/22","4.78","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/29/22","4.78","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/11/22","4.79",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","7/15/22","4.79",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/11/22","4.8",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/29/22","4.81",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/13/22","4.82",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/20/22","4.82",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/1/22","4.83","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.84",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/4/22","4.84","*weigh after,","gf2","3/16/22","3/2/22","60","8",NA
"2022","7/15/22","4.84","*weigh after, 7/17","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.85",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","4.85","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","4.85",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/8/22","4.86",NA,"gf1","3/16/22","3/2/22","60","17",NA
"2022","7/11/22","4.86","1 cm tail","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","4.87",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/13/22","4.87",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/15/22","4.88",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","7/19/22","4.88","*weigh after, 7/23","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/22/22","4.89","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","12",NA
"2022","6/24/22","4.89","*weigh after, 7/1","gf2","3/16/22","3/2/22","60","20",NA
"2022","7/6/22","4.89","1 cm tail","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/21/22","4.89",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/29/22","4.89",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","4.9","*weigh after, 6/29","gf3","3/16/22","3/2/22","60","24",NA
"2022","7/4/22","4.9",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","4.9",NA,"gf2","3/16/22","3/2/22","60","6",NA
"2022","7/6/22","4.93","*weigh after, 7/11","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/24/22","4.94","*weigh after, 7/1","gf1","3/16/22","3/2/22","60","18",NA
"2022","6/29/22","4.94","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","4.94",".5 cm tail","gf3","3/16/22","3/2/22","60","15",NA
"2022","6/24/22","4.95","*weigh after, 6/29","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/29/22","4.96","in unmarked cup 7/29","na","3/16/22","3/2/22","60","na",NA
"2022","6/22/22","4.97","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/24/22","4.97",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/1/22","4.97",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/4/22","4.97",NA,"gf3","3/16/22","3/2/22","60","24",NA
"2022","7/11/22","4.97",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/11/22","4.97","*weigh after, 7/16, 3 cups labeled T12 from 7/11 on 7/16 their masses were 4.97+6.47+ one (one not weighed yet)","gf3","3/16/22","3/2/22","60","12",NA
"2022","7/15/22","4.97","*weigh after, 7/17","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/6/22","4.98",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","7/1/22","5",NA,"gf2","3/16/22","3/2/22","60","2",NA
"2022","6/29/22","5.02","2 cm tail","gf3","3/16/22","3/2/22","60","4",NA
"2022","6/15/22","5.03",NA,"gf1","3/16/22","3/2/22","60","3",NA
"2022","6/3/22","5.03",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","7/11/22","5.03",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/8/22","5.04","*weigh after, 7/13","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/29/22","5.05","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/8/22","5.05","*weigh after, 7/11","gf2","3/16/22","3/2/22","60","23",NA
"2022","7/11/22","5.06","1 cm tail","gf3","3/16/22","3/2/22","60","15",NA
"2022","6/20/22","5.08",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/29/22","5.08",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/13/22","5.08",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/1/22","5.1",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","5.1","*weigh after, 7/11","gf2","3/16/22","3/2/22","60","22",NA
"2022","6/22/22","5.11",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/17/22","5.11","found hopping in greenhouse","na","3/16/22","3/2/22","60","na",NA
"2022","6/24/22","5.13",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/6/22","5.13","*weigh later, 7/11","gf3","3/16/22","3/2/22","60","4",NA
"2022","6/7/22","5.14",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","7/15/22","5.14",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/15/22","5.15",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","7/25/22","5.15",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/29/22","5.16",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","5.16",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/24/22","5.17",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/24/22","5.17",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/11/22","5.18",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/23/22","5.2",NA,"gf2","3/16/22","3/2/22","60","23",NA
"2022","7/11/22","5.21","1 cm tail","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/25/22","5.21","*weigh after, 8/2","gf3","3/16/22","3/2/22","60","19",NA
"2022","7/4/22","5.22","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","9",NA
"2022","7/4/22","5.22",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/21/22","5.22","could not find line, 7/29","gf3","3/16/22","3/2/22","60","19",NA
"2022","7/11/22","5.23","*weigh after, 7/16","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/1/22","5.24",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/6/22","5.25",NA,"gf2","3/16/22","3/2/22","60","6",NA
"2022","6/24/22","5.26",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","7/1/22","5.27","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","5.29","*weigh later, 7/11","gf3","3/16/22","3/2/22","60","4",NA
"2022","6/29/22","5.3",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/8/22","5.3","*weigh after, 7/11","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/29/22","5.31","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","9",NA
"2022","6/3/22","5.32",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/15/22","5.33","still had full tail, weigh after","gf1","3/16/22","3/2/22","60","17",NA
"2022","7/17/22","5.33",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","7/25/22","5.33","*weigh after, 7/29","gf3","3/16/22","3/2/22","60","19",NA
"2022","7/4/22","5.34","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/8/22","5.35",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/24/22","5.35",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","6/29/22","5.35",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/29/22","5.35",NA,"gf1","3/16/22","3/2/22","60","18",NA
"2022","6/3/22","5.37",".5 cm tail","gf1","3/16/22","3/2/22","60","7",NA
"2022","7/19/22","5.37",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/15/22","5.39",NA,"gf2","3/16/22","3/2/22","60","20",NA
"2022","6/24/22","5.4",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/4/22","5.4",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","5.4",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","6/15/22","5.41","still had full tail, weigh after","gf1","3/16/22","3/2/22","60","17",NA
"2022","6/29/22","5.41","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","9",NA
"2022","7/1/22","5.41",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","5.41",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/8/22","5.42","*weigh after, 7/11","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/17/22","5.42",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/19/22","5.43","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/8/22","5.45",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","6/24/22","5.45","*weigh after, 6/29","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/8/22","5.45","*weigh after, 7/13","gf2","3/16/22","3/2/22","60","6",NA
"2022","6/13/22","5.46",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","7/4/22","5.47",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","5.47",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","7/29/22","5.47","found in bin of moss","na","3/16/22","3/2/22","60","na",NA
"2022","7/13/22","5.48",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/4/22","5.49",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/17/22","5.49",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/20/22","5.5",NA,"gf1","3/16/22","3/2/22","60","3",NA
"2022","7/29/22","5.5","says T21? couldn't find line, 7/29","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/29/22","5.51","*weigh after, 6/29","gf1","3/16/22","3/2/22","60","18",NA
"2022","7/11/22","5.53","*weigh after, 7/16","gf2","3/16/22","3/2/22","60","2",NA
"2022","7/13/22","5.53","*weigh after, 7/17","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/7/22","5.55",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","7/21/22","5.55",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/4/22","5.56",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","5.56","2 cm tail","gf3","3/16/22","3/2/22","60","21",NA
"2022","7/13/22","5.58",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/1/22","5.59","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/24/22","5.6",NA,"gf1","5/5/22","3/2/22","60","5",NA
"2022","6/20/22","5.61",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/24/22","5.61",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/1/22","5.62","*weigh after, 7/5","gf3","3/16/22","3/2/22","60","9",NA
"2022","7/21/22","5.62",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/3/22","5.63",NA,"gf1","3/16/22","3/2/22","60","11",NA
"2022","7/6/22","5.65",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","6/3/22","5.66",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","7/11/22","5.67","*weigh after, 7/16","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","5.68","*weigh after","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/8/22","5.69","plastic container-moved 6/10","gf1","3/16/22","3/2/22","60","3",NA
"2022","6/5/22","5.69",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/3/22","5.7",NA,"gf1","3/16/22","3/2/22","60","11",NA
"2022","7/4/22","5.72","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","9",NA
"2022","7/19/22","5.75",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/13/22","5.76",NA,"gf1","3/16/22","3/2/22","60","17",NA
"2022","7/13/22","5.77",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/6/22","5.78",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/11/22","5.79",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/11/22","5.8",".5 cm tail","gf3","3/16/22","3/2/22","60","21",NA
"2022","7/8/22","5.82","*weigh after, 7/13","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","5.83","*weigh later, 7/11","gf3","3/16/22","3/2/22","60","1",NA
"2022","6/8/22","5.85",NA,"gf1","3/16/22","3/2/22","60","3",NA
"2022","7/4/22","5.85","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/6/22","5.85","2 cm tail","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/4/22","5.86","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/11/22","5.86",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","7/17/22","5.86",NA,"gf3","3/16/22","3/2/22","60","15",NA
"2022","6/3/22","5.87","long tail","gf1","3/16/22","3/2/22","60","10",NA
"2022","7/6/22","5.87","*weigh later, 7/11","gf3","3/16/22","3/2/22","60","4",NA
"2022","7/17/22","5.87","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/17/22","5.88","still had full tail, weigh after","gf3","3/16/22","3/2/22","60","12",NA
"2022","7/6/22","5.9",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/15/22","5.91","*weigh after, 7/17","gf3","3/16/22","3/2/22","60","15",NA
"2022","6/3/22","5.92",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","7/4/22","5.92",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","5.92","*weigh after, 7/6","gf3","3/16/22","3/2/22","60","12",NA
"2022","6/24/22","5.97","*weigh after, 7/1","gf3","3/16/22","3/2/22","60","1",NA
"2022","7/1/22","5.98",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/4/22","6",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","6",NA,"gf3","3/16/22","3/2/22","60","12",NA
"2022","7/11/22","6","1 cm tail","gf3","3/16/22","3/2/22","60","21",NA
"2022","7/17/22","6","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","21",NA
"2022","7/6/22","6.02",NA,"gf3","3/16/22","3/2/22","60","1",NA
"2022","7/6/22","6.04",NA,"gf3","3/16/22","3/2/22","60","4",NA
"2022","7/17/22","6.06","1 cm tail","gf3","3/16/22","3/2/22","60","21",NA
"2022","6/20/22","6.13",NA,"gf1","3/16/22","3/2/22","60","10",NA
"2022","6/20/22","6.13",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/3/22","6.18",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","6/3/22","6.2",NA,"gf1","3/16/22","3/2/22","60","7",NA
"2022","6/10/22","6.23","6< tub","gf1","3/16/22","3/2/22","60","3",NA
"2022","7/19/22","6.23","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/3/22","6.24",NA,"gf1","3/16/22","3/2/22","60","11",NA
"2022","8/2/22","6.24",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","7/23/22","6.29","could not find line, 7/29","gf3","3/16/22","3/2/22","60","19",NA
"2022","6/8/22","6.31","6< tub","gf1","3/16/22","3/2/22","60","7",NA
"2022","7/13/22","6.36",NA,"gf3","3/16/22","3/2/22","60","9",NA
"2022","7/15/22","6.39","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/23/22","6.4",NA,"gf3","3/16/22","3/2/22","60","19",NA
"2022","6/3/22","6.45",NA,"gf1","3/16/22","3/2/22","60","16",NA
"2022","7/17/22","6.45","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","15",NA
"2022","7/11/22","6.47","*weigh after, 7/16","gf3","3/16/22","3/2/22","60","12",NA
"2022","6/3/22","6.49","long tail","gf1","3/16/22","3/2/22","60","7",NA
"2022","7/11/22","6.5","*weigh after, 7/16","gf2","3/16/22","3/2/22","60","2",NA
"2022","7/17/22","6.51",NA,"gf3","3/16/22","3/2/22","60","21",NA
"2022","7/19/22","6.51","*weigh after, 7/19","gf3","3/16/22","3/2/22","60","19",NA
