Species,AnimalID#,Clutch.ID,Date.eggs.hatched,Tank.ID,Stocking.density,Year,Date.stocked,Date.metamorphosed,Days.to.metamorphosis,Mass.g.metamorphosed,Mark,Fate.comments,date.alpha.tag.was.inserted
Rcap-,2048,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.45,2500,,not applicable
Rcap-,2049,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.89,2500,,not applicable
Rcap-,2050,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,4.28,2500,,not applicable
Rcap-,2051,NA,2/25/13,9,100,2013,3/7/13,6/14/13,99,3.91,2500,,not applicable
Rcap-,2052,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2053,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.68,2500,,not applicable
Rcap-,2054,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.78,2500,,not applicable
Rcap-,2055,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.41,2500,,not applicable
Rcap-,2056,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,5.19,2500,,not applicable
Rcap-,2057,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.06,2500,,not applicable
Rcap-,2058,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.09,2500,,not applicable
Rcap-,2059,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.07,2500,,not applicable
Rcap-,2060,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.42,2500,,not applicable
Rcap-,2061,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.04,2500,,not applicable
Rcap-,2062,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2063,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.5,2500,,not applicable
Rcap-,2064,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.82,2500,,not applicable
Rcap-,2065,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.04,2500,,not applicable
Rcap-,2066,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.63,2500,,not applicable
Rcap-,2067,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.58,2500,,not applicable
Rcap-,2068,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.95,2500,,not applicable
Rcap-,2069,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.52,2500,,not applicable
Rcap-,2070,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.54,2500,,not applicable
Rcap-,2071,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2072,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.49,2500,,not applicable
Rcap-,2073,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,3.97,2500,,not applicable
Rcap-,2074,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.33,2500,,not applicable
Rcap-,2075,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,4.69,2500,,not applicable
Rcap-,2076,NA,2/25/13,10,100,2013,3/7/13,6/14/13,99,5.03,2500,,not applicable
Rcap-,2077,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.92,2500,,not applicable
Rcap-,2078,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.84,2500,,not applicable
Rcap-,2079,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.76,2500,,not applicable
Rcap-,2080,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.46,2500,,not applicable
Rcap-,2081,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.05,2500,,not applicable
Rcap-,2082,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.08,2500,,not applicable
Rcap-,2083,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.73,2500,,not applicable
Rcap-,2084,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.21,2500,,not applicable
Rcap-,2085,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.04,2500,,not applicable
Rcap-,2086,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.72,2500,,not applicable
Rcap-,2087,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.15,2500,,not applicable
Rcap-,2088,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.54,2500,,not applicable
Rcap-,2089,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.87,2500,,not applicable
Rcap-,2090,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.29,2500,,not applicable
Rcap-,2091,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.49,2500,,not applicable
Rcap-,2092,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.25,2500,,not applicable
Rcap-,2093,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.75,2500,,not applicable
Rcap-,2094,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.56,2500,,not applicable
Rcap-,2095,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,4.5,2500,,not applicable
Rcap-,2096,NA,2/25/13,11,145,2013,3/7/13,6/14/13,99,3.41,2500,,not applicable
Rcap-,1862,NA,2/25/13,1,100,2013,3/7/13,6/12/13,97,4.86,2500,,not applicable
Rcap-,1863,NA,2/25/13,3,100,2013,3/7/13,6/12/13,97,3.77,2500,,not applicable
Rcap-,1864,NA,2/25/13,3,100,2013,3/7/13,6/12/13,97,3.7,2500,,not applicable
Rcap-,1853,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.23,2500,,not applicable
Rcap-,1854,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.66,2500,,not applicable
Rcap-,1855,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.94,2500,,not applicable
Rcap-,1856,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,4.44,2500,,not applicable
Rcap-,1857,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,4.04,2500,,not applicable
Rcap-,1858,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.16,2500,,not applicable
Rcap-,1859,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.28,2500,,not applicable
Rcap-,1860,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,4.45,2500,,not applicable
Rcap-,1861,NA,2/25/13,6,100,2013,3/7/13,6/12/13,97,3.19,2500,,not applicable
Rcap-,1876,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,4.45,2500,,not applicable
Rcap-,1877,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,4.6,2500,,not applicable
Rcap-,1878,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,5.68,2500,,not applicable
Rcap-,1879,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,3.94,2500,,not applicable
Rcap-,1880,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,5.36,2500,,not applicable
Rcap-,1881,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,4.62,2500,,not applicable
Rcap-,1882,NA,2/25/13,7,100,2013,3/7/13,6/12/13,97,4.27,2500,,not applicable
Rcap-,1865,NA,2/25/13,8,100,2013,3/7/13,6/12/13,97,4.07,2500,,not applicable
Rcap-,1866,NA,2/25/13,8,100,2013,3/7/13,6/12/13,97,3.21,2500,,not applicable
Rcap-,1867,NA,2/25/13,8,100,2013,3/7/13,6/12/13,97,3.36,2500,,not applicable
Rcap-,1868,NA,2/25/13,8,100,2013,3/7/13,6/12/13,97,4.7,2500,,not applicable
Rcap-,1869,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.75,2500,,not applicable
Rcap-,1870,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.58,2500,,not applicable
Rcap-,1871,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,5.13,2500,,not applicable
Rcap-,1872,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.39,2500,,not applicable
Rcap-,1873,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.54,2500,,not applicable
Rcap-,1874,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,4.75,2500,,not applicable
Rcap-,1875,NA,2/25/13,11,145,2013,3/7/13,6/12/13,97,3.47,2500,,not applicable
Rcap-,1799,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,4.475,2500,,not applicable
Rcap-,1800,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,3.302,2500,,not applicable
Rcap-,1801,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,3.72,2500,,not applicable
Rcap-,1802,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,3.69,2500,,not applicable
Rcap-,1803,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,5.08,2500,,not applicable
Rcap-,1804,NA,2/25/13,1,100,2013,3/7/13,6/11/13,96,5.11,2500,,not applicable
Rcap-,1805,NA,2/25/13,1,s,2013,3/7/13,6/11/13,96,4.56,2500,,not applicable
Rcap-,1806,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,4.31,2500,,not applicable
Rcap-,1807,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,3.7,2500,,not applicable
Rcap-,1808,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,5.29,2500,,not applicable
Rcap-,1809,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,4.16,2500,,not applicable
Rcap-,1810,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,3.26,2500,,not applicable
Rcap-,1811,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,4.22,2500,,not applicable
Rcap-,1812,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,4.17,2500,,not applicable
Rcap-,1813,NA,2/25/13,2,100,2013,3/7/13,6/11/13,96,3.61,2500,,not applicable
Rcap-,1814,NA,2/25/13,3,100,2013,3/7/13,6/11/13,96,4.27,2500,,not applicable
Rcap-,1815,NA,2/25/13,3,100,2013,3/7/13,6/11/13,96,4.83,2500,,not applicable
Rcap-,1816,NA,2/25/13,3,100,2013,3/7/13,6/11/13,96,4.14,2500,,not applicable
Rcap-,1817,NA,2/25/13,4,100,2013,3/7/13,6/11/13,96,4.14,2500,,not applicable
Rcap-,1818,NA,2/25/13,4,100,2013,3/7/13,6/11/13,96,3.35,2500,,not applicable
Rcap-,1819,NA,2/25/13,4,100,2013,3/7/13,6/11/13,96,3.48,2500,,not applicable
Rcap-,1820,NA,2/25/13,4,100,2013,3/7/13,6/11/13,96,4.32,2500,,not applicable
Rcap-,1821,NA,2/25/13,4,100,2013,3/7/13,6/11/13,96,3.41,2500,,not applicable
Rcap-,1822,NA,2/25/13,5,100,2013,3/7/13,6/11/13,96,3.86,2500,,not applicable
Rcap-,1823,NA,2/25/13,5,100,2013,3/7/13,6/11/13,96,5.4,2500,,not applicable
Rcap-,1824,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,3.54,2500,,not applicable
Rcap-,1825,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,3.9,2500,,not applicable
Rcap-,1826,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,3.83,2500,,not applicable
Rcap-,1827,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,4.7,2500,,not applicable
Rcap-,1828,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,5.17,2500,,not applicable
Rcap-,1829,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,3.22,2500,,not applicable
Rcap-,1830,NA,2/25/13,6,100,2013,3/7/13,6/11/13,96,4.13,2500,,not applicable
Rcap-,1831,NA,2/25/13,7,100,2013,3/7/13,6/11/13,96,5.4,2500,,not applicable
Rcap-,1832,NA,2/25/13,7,100,2013,3/7/13,6/11/13,96,4.62,2500,,not applicable
Rcap-,1833,NA,2/25/13,7,100,2013,3/7/13,6/11/13,96,5.74,2500,,not applicable
Rcap-,1834,NA,2/25/13,7,100,2013,3/7/13,6/11/13,96,4.77,2500,,not applicable
Rcap-,1835,NA,2/25/13,8,100,2013,3/7/13,6/11/13,96,3.92,2500,,not applicable
Rcap-,1836,NA,2/25/13,8,100,2013,3/7/13,6/11/13,96,4.38,2500,,not applicable
Rcap-,1837,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.61,2500,,not applicable
Rcap-,1838,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.66,2500,,not applicable
Rcap-,1839,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.53,2500,,not applicable
Rcap-,1840,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.08,2500,,not applicable
Rcap-,1841,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.35,2500,,not applicable
Rcap-,1842,NA,2/25/13,9,100,2013,3/7/13,6/11/13,96,4.54,2500,,not applicable
Rcap-,1843,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.7,2500,,not applicable
Rcap-,1844,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.77,2500,,not applicable
Rcap-,1845,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.7,2500,,not applicable
Rcap-,1846,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.42,2500,,not applicable
Rcap-,1847,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.75,2500,,not applicable
Rcap-,1848,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.89,2500,,not applicable
Rcap-,1849,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,4.15,2500,,not applicable
Rcap-,1850,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.66,2500,,not applicable
Rcap-,1851,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.35,2500,,not applicable
Rcap-,1852,NA,2/25/13,11,145,2013,3/7/13,6/11/13,96,3.24,2500,,not applicable
Rcap-,1776,NA,2/25/13,1,100,2013,3/7/13,6/9/13,94,3.606,2500,,not applicable
Rcap-,1777,NA,2/25/13,1,100,2013,3/7/13,6/9/13,94,3.738,2500,,not applicable
Rcap-,1778,NA,2/25/13,1,100,2013,3/7/13,6/9/13,94,5.603,2500,,not applicable
Rcap-,1779,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,3.77,2500,,not applicable
Rcap-,1780,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,3.995,2500,,not applicable
Rcap-,1781,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,5.018,2500,,not applicable
Rcap-,1782,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,4.939,2500,,not applicable
Rcap-,1783,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,4.392,2500,,not applicable
Rcap-,1784,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,3.704,2500,,not applicable
Rcap-,1785,NA,2/25/13,2,100,2013,3/7/13,6/9/13,94,4.666,2500,,not applicable
Rcap-,1786,NA,2/25/13,3,100,2013,3/7/13,6/9/13,94,3.497,2500,,not applicable
Rcap-,1787,NA,2/25/13,4,100,2013,3/7/13,6/9/13,94,4.684,2500,,not applicable
Rcap-,1788,NA,2/25/13,4,100,2013,3/7/13,6/9/13,94,3.833,2500,,not applicable
Rcap-,1789,NA,2/25/13,4,100,2013,3/7/13,6/9/13,94,4.528,2500,,not applicable
Rcap-,1790,NA,2/25/13,4,100,2013,3/7/13,6/9/13,94,3.714,2500,,not applicable
Rcap-,1791,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,4.552,2500,,not applicable
Rcap-,1792,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,4.343,2500,,not applicable
Rcap-,1793,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,3.752,2500,,not applicable
Rcap-,1794,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,3.196,2500,,not applicable
Rcap-,1795,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,3.295,2500,,not applicable
Rcap-,1796,NA,2/25/13,6,100,2013,3/7/13,6/9/13,94,3.223,2500,,not applicable
Rcap-,1797,NA,2/25/13,7,100,2013,3/7/13,6/9/13,94,4.416,2500,,not applicable
Rcap-,1798,NA,2/25/13,7,100,2013,3/7/13,6/9/13,94,5.071,2500,,not applicable
Rcap-,1770,NA,2/25/13,2,100,2013,3/7/13,6/7/13,92,5.17,2500,,not applicable
Rcap-,1771,NA,2/25/13,2,100,2013,3/7/13,6/7/13,92,4.307,2500,,not applicable
Rcap-,1772,NA,2/25/13,2,100,2013,3/7/13,6/7/13,92,5.54,2500,,not applicable
Rcap-,1773,NA,2/25/13,2,100,2013,3/7/13,6/7/13,92,4.73,2500,,not applicable
Rcap-,1774,NA,2/25/13,4,100,2013,3/7/13,6/7/13,92,3.942,2500,,not applicable
Rcap-,1775,NA,2/25/13,6,100,2013,3/7/13,6/7/13,92,4.262,2500,,not applicable
Rcap-,1765,NA,2/25/13,2,100,2013,3/7/13,6/6/13,91,5.735,2500,,not applicable
Rcap-,1766,NA,2/25/13,2,100,2013,3/7/13,6/6/13,91,4.375,2500,,not applicable
Rcap-,1767,NA,2/25/13,2,100,2013,3/7/13,6/6/13,91,4.299,2500,,not applicable
Rcap-,1768,NA,2/25/13,2,100,2013,3/7/13,6/6/13,91,4.922,2500,,not applicable
Rcap-,1769,NA,2/25/13,6,100,2013,3/7/13,6/6/13,91,4.381,2500,,not applicable
Rcap-,1761,NA,2/25/13,2,100,2013,3/7/13,6/5/13,90,4.571,2500,,not applicable
Rcap-,1762,NA,2/25/13,2,100,2013,3/7/13,6/5/13,90,5.42,2500,,not applicable
Rcap-,1763,NA,2/25/13,2,100,2013,3/7/13,6/5/13,90,4.499,2500,,not applicable
Rcap-,1764,NA,2/25/13,6,100,2013,3/7/13,6/5/13,90,3.775,2500,,not applicable
Rcap-,1758,NA,2/25/13,1,100,2013,3/7/13,6/4/13,89,3.05,2500,first metamorph of 2013!,not applicable
Rcap-,1759,NA,2/25/13,2,100,2013,3/7/13,6/4/13,89,4.312,2500,,not applicable
Rcap-,1760,NA,2/25/13,2,100,2013,3/7/13,6/4/13,89,4.895,2500,,not applicable
